FrameNumber, xAcc, yAcc, zAcc, xGyro, yGyro, zGyro
353, -0.822510, 0.081299, -0.609375, -18.676758, -2.563477, -2.212524, 0.000000
353, -0.819580, 0.083740, -0.608643, -19.042969, -2.471924, -2.609253, 0.000000
353, -0.817383, 0.078613, -0.610352, -19.088745, -2.182007, -3.005981, 0.000000
353, -0.816406, 0.079834, -0.607666, -19.058228, -1.846313, -3.433228, 0.000000
353, -0.814453, 0.074219, -0.612061, -18.737793, -1.419067, -4.104614, 0.000000
353, -0.815186, 0.067383, -0.623535, -18.417358, -1.007080, -4.592896, 0.000000
353, -0.813232, 0.065186, -0.624023, -17.929077, -0.854492, -5.096436, 0.000000
353, -0.810547, 0.061768, -0.632813, -17.242432, -0.610352, -5.538940, 0.000000
353, -0.813232, 0.059326, -0.633545, -16.738892, -0.335693, -6.240845, 0.000000
353, -0.810547, 0.057373, -0.625244, -16.159058, -0.244141, -6.866455, 0.000000
353, -0.809570, 0.052490, -0.633057, -15.609741, 0.015259, -7.431030, 0.000000
353, -0.807861, 0.047607, -0.630371, -14.801025, 0.152588, -7.858276, 0.000000
353, -0.810059, 0.045654, -0.631348, -14.038086, 0.259399, -8.529663, 0.000000
353, -0.810791, 0.045166, -0.634766, -13.336182, 0.396729, -8.926392, 0.000000
353, -0.811035, 0.041748, -0.628662, -13.031006, 0.625610, -9.201050, 0.000000
353, -0.812500, 0.044678, -0.626953, -12.603760, 0.808716, -9.796143, 0.000000
353, -0.806885, 0.039795, -0.628662, -12.191772, 0.839233, -10.055542, 0.000000
354, -0.801270, 0.043457, -0.631348, -11.901855, 0.900269, -10.253906, 0.000000
354, -0.803955, 0.046143, -0.627441, -11.947632, 1.022339, -10.650635, 0.000000
354, -0.800049, 0.046143, -0.619873, -12.451172, 1.129150, -10.833740, 0.000000
354, -0.801270, 0.041748, -0.620850, -13.061523, 1.281738, -10.986328, 0.000000
354, -0.799316, 0.041992, -0.624268, -13.687134, 1.235962, -11.062622, 0.000000
354, -0.799561, 0.034180, -0.623047, -14.465332, 1.220703, -11.138916, 0.000000
354, -0.800781, 0.028809, -0.624756, -15.350342, 1.220703, -11.398315, 0.000000
354, -0.798828, 0.023193, -0.633545, -15.975952, 1.419067, -11.459351, 0.000000
354, -0.798584, 0.015869, -0.633301, -16.220093, 1.464844, -11.428833, 0.000000
354, -0.800293, 0.014648, -0.640137, -16.601563, 1.449585, -11.322021, 0.000000
354, -0.802246, 0.006836, -0.652832, -16.921997, 1.586914, -11.413574, 0.000000
354, -0.803467, 0.000977, -0.661133, -16.555786, 1.708984, -11.459351, 0.000000
354, -0.806885, 0.001709, -0.661377, -16.357422, 1.541138, -11.413574, 0.000000
354, -0.806885, -0.003906, -0.666260, -16.021729, 1.342773, -11.489868, 0.000000
354, -0.813477, -0.003418, -0.678955, -15.747070, 1.144409, -11.520386, 0.000000
354, -0.811035, -0.000977, -0.677002, -15.380859, 1.083374, -11.505127, 0.000000
354, -0.809814, 0.002441, -0.676758, -15.075684, 0.930786, -11.779785, 0.000000
355, -0.812988, -0.002197, -0.684570, -14.831543, 0.640869, -11.779785, 0.000000
355, -0.812744, -0.001953, -0.687012, -14.450073, 0.381470, -11.840820, 0.000000
355, -0.807373, -0.002441, -0.680176, -14.007568, 0.289917, -11.917114, 0.000000
355, -0.808838, -0.004883, -0.678467, -13.885498, -0.167847, -12.237549, 0.000000
355, -0.812256, -0.006348, -0.671143, -13.824463, -0.564575, -12.130737, 0.000000
355, -0.808594, -0.004395, -0.676025, -13.824463, -0.762939, -12.191772, 0.000000
355, -0.813232, -0.002197, -0.682373, -13.946533, -1.052856, -12.313843, 0.000000
355, -0.813477, -0.004395, -0.684814, -13.900757, -1.235962, -12.283325, 0.000000
355, -0.811523, -0.011963, -0.687256, -13.839722, -1.464844, -12.313843, 0.000000
355, -0.807373, -0.018555, -0.688477, -13.931274, -1.770020, -12.359619, 0.000000
355, -0.805420, -0.022461, -0.687500, -14.022827, -2.166748, -12.359619, 0.000000
355, -0.804199, -0.030518, -0.687988, -13.656616, -2.532959, -12.329102, 0.000000
355, -0.801025, -0.031006, -0.690186, -13.534546, -2.609253, -12.069702, 0.000000
355, -0.797852, -0.034180, -0.681885, -13.442993, -3.051758, -11.871338, 0.000000
355, -0.794678, -0.038086, -0.682373, -13.244629, -3.387451, -11.779785, 0.000000
355, -0.791016, -0.041504, -0.678467, -12.847900, -3.463745, -11.489868, 0.000000
356, -0.791016, -0.050293, -0.673584, -12.619019, -3.555298, -11.138916, 0.000000
356, -0.790527, -0.054443, -0.664795, -12.466431, -3.753662, -10.650635, 0.000000
356, -0.785889, -0.050537, -0.666748, -12.313843, -4.028320, -10.177612, 0.000000
356, -0.781982, -0.052002, -0.663086, -11.993408, -4.028320, -9.826660, 0.000000
356, -0.778809, -0.044678, -0.662354, -11.901855, -4.058838, -9.246826, 0.000000
356, -0.777344, -0.040771, -0.661865, -11.871338, -4.135132, -8.544922, 0.000000
356, -0.774902, -0.033936, -0.656738, -11.871338, -4.226685, -8.071899, 0.000000
356, -0.775391, -0.030518, -0.654541, -11.795044, -4.058838, -7.614136, 0.000000
356, -0.777100, -0.026855, -0.651611, -11.810303, -4.241943, -7.278442, 0.000000
356, -0.777100, -0.020020, -0.646729, -11.871338, -3.967285, -6.958008, 0.000000
356, -0.775146, -0.012451, -0.644775, -12.130737, -3.555298, -6.668091, 0.000000
356, -0.768311, -0.006104, -0.633301, -12.054443, -3.768921, -6.454468, 0.000000
356, -0.774902, -0.001465, -0.635986, -12.161255, -3.631592, -6.195068, 0.000000
356, -0.773438, 0.003174, -0.635498, -12.130737, -3.280640, -6.027222, 0.000000
356, -0.773193, 0.005127, -0.637451, -11.947632, -3.097534, -6.042480, 0.000000
356, -0.770752, 0.004639, -0.634521, -12.054443, -2.975464, -6.011963, 0.000000
356, -0.769775, 0.007813, -0.627686, -11.871338, -2.609253, -5.920410, 0.000000
357, -0.766846, 0.014404, -0.633057, -11.428833, -2.548218, -5.874634, 0.000000
357, -0.767334, 0.014160, -0.630127, -11.123657, -2.258301, -5.859375, 0.000000
357, -0.765137, 0.018311, -0.630127, -10.726929, -1.876831, -5.996704, 0.000000
357, -0.765625, 0.020264, -0.625244, -10.787964, -1.510620, -5.981445, 0.000000
357, -0.764893, 0.022217, -0.618408, -10.513306, -1.113892, -5.783081, 0.000000
357, -0.773193, 0.022949, -0.630859, -10.116577, -0.808716, -5.859375, 0.000000
357, -0.772949, 0.027344, -0.630859, -9.826660, -0.595093, -5.950928, 0.000000
357, -0.773682, 0.031250, -0.635742, -9.597778, -0.396729, -5.981445, 0.000000
357, -0.780273, 0.035645, -0.647217, -9.140015, -0.198364, -6.256104, 0.000000
357, -0.779053, 0.043701, -0.641846, -8.834839, 0.061035, -6.439209, 0.000000
357, -0.778076, 0.041260, -0.654053, -8.438110, 0.106812, -6.561279, 0.000000
357, -0.775879, 0.043701, -0.658936, -8.468628, 0.000000, -6.774902, 0.000000
357, -0.775879, 0.039551, -0.661377, -8.483887, -0.244141, -6.835938, 0.000000
357, -0.777100, 0.041748, -0.669922, -8.514404, -0.320435, -7.110596, 0.000000
357, -0.772949, 0.039551, -0.671387, -8.392334, -0.625610, -7.217407, 0.000000
357, -0.778076, 0.034912, -0.675293, -8.453369, -0.946045, -7.339478, 0.000000
357, -0.775391, 0.035156, -0.680176, -8.758545, -1.007080, -7.461548, 0.000000
358, -0.768799, 0.035156, -0.677246, -8.544922, -1.327515, -7.492065, 0.000000
358, -0.773926, 0.033691, -0.689209, -8.422852, -1.632690, -7.461548, 0.000000
358, -0.771240, 0.032471, -0.689209, -8.316040, -2.044678, -7.247925, 0.000000
358, -0.770752, 0.033936, -0.687988, -8.438110, -2.502441, -7.141113, 0.000000
358, -0.765869, 0.033691, -0.684814, -8.438110, -2.670288, -7.202148, 0.000000
358, -0.764648, 0.036133, -0.677979, -8.499146, -3.158569, -7.110596, 0.000000
358, -0.761719, 0.036377, -0.669189, -8.483887, -3.479004, -6.912231, 0.000000
358, -0.759766, 0.036133, -0.659180, -8.712769, -3.707886, -6.896973, 0.000000
358, -0.755859, 0.031006, -0.647949, -8.712769, -3.890991, -6.820679, 0.000000
358, -0.757568, 0.032715, -0.646484, -8.819580, -3.997803, -6.622314, 0.000000
358, -0.750244, 0.031494, -0.641113, -8.789063, -3.860474, -6.576538, 0.000000
358, -0.748291, 0.030273, -0.632568, -8.850098, -3.860474, -6.530762, 0.000000
358, -0.747314, 0.032471, -0.627441, -8.926392, -3.921509, -6.561279, 0.000000
358, -0.751221, 0.034912, -0.622070, -8.880615, -3.723145, -6.256104, 0.000000
358, -0.749512, 0.035889, -0.621582, -8.972168, -3.570557, -6.195068, 0.000000
358, -0.745361, 0.042236, -0.623047, -8.880615, -3.463745, -5.996704, 0.000000
359, -0.743652, 0.044922, -0.622559, -8.834839, -3.219604, -5.828857, 0.000000
359, -0.743896, 0.050537, -0.623535, -8.911133, -3.005981, -5.981445, 0.000000
359, -0.741211, 0.055664, -0.624756, -9.017944, -2.944946, -5.905151, 0.000000
359, -0.741455, 0.053711, -0.622559, -9.338379, -2.746582, -5.966187, 0.000000
359, -0.743164, 0.055664, -0.618164, -9.552002, -2.761841, -6.042480, 0.000000
359, -0.740479, 0.056885, -0.621826, -10.299683, -2.609253, -6.149292, 0.000000
359, -0.738770, 0.062500, -0.617676, -10.528564, -2.639771, -6.210327, 0.000000
359, -0.739014, 0.063477, -0.621338, -10.971069, -2.563477, -6.103516, 0.000000
359, -0.739990, 0.058594, -0.626709, -11.322021, -2.609253, -6.240845, 0.000000
359, -0.745117, 0.056396, -0.622803, -11.734009, -2.517700, -6.362915, 0.000000
359, -0.742188, 0.057617, -0.636963, -12.207031, -2.578735, -6.607056, 0.000000
359, -0.744141, 0.056641, -0.636963, -12.390137, -2.883911, -6.652832, 0.000000
359, -0.748047, 0.052490, -0.640625, -12.619019, -3.143311, -6.820679, 0.000000
359, -0.744873, 0.049072, -0.642822, -12.939453, -3.265381, -6.927490, 0.000000
359, -0.743896, 0.055176, -0.640137, -12.954712, -3.219604, -6.820679, 0.000000
359, -0.746826, 0.055176, -0.633789, -13.137817, -3.402710, -7.003784, 0.000000
359, -0.749512, 0.058838, -0.637451, -12.893677, -3.326416, -7.217407, 0.000000
360, -0.747803, 0.056396, -0.631104, -12.954712, -3.387451, -7.354736, 0.000000
360, -0.747803, 0.055664, -0.628662, -13.229370, -3.601074, -7.461548, 0.000000
360, -0.745850, 0.051025, -0.627441, -13.320923, -3.723145, -7.705688, 0.000000
360, -0.750732, 0.060303, -0.625977, -13.320923, -3.784180, -7.858276, 0.000000
360, -0.753418, 0.052979, -0.622803, -13.229370, -3.784180, -8.056641, 0.000000
360, -0.754150, 0.054932, -0.620117, -12.954712, -3.829956, -8.285522, 0.000000
360, -0.756104, 0.056641, -0.617676, -12.863159, -3.875732, -8.514404, 0.000000
360, -0.754883, 0.057373, -0.614746, -12.573242, -3.845215, -8.773804, 0.000000
360, -0.749512, 0.050537, -0.613525, -12.252808, -3.723145, -8.880615, 0.000000
360, -0.751221, 0.050049, -0.604248, -12.039185, -3.433228, -9.017944, 0.000000
360, -0.752441, 0.055664, -0.598877, -11.688232, -3.158569, -9.185791, 0.000000
360, -0.752686, 0.053223, -0.593750, -11.047363, -2.944946, -9.262085, 0.000000
360, -0.756592, 0.057129, -0.583496, -10.726929, -2.304077, -9.368896, 0.000000
360, -0.763184, 0.060791, -0.582764, -10.650635, -1.754761, -9.536743, 0.000000
360, -0.760498, 0.058105, -0.578125, -10.452271, -1.358032, -9.857178, 0.000000
360, -0.759766, 0.060547, -0.580566, -10.467529, -1.068115, -9.979248, 0.000000
360, -0.763428, 0.059814, -0.581299, -10.635376, -0.549316, -10.116577, 0.000000
361, -0.764160, 0.059326, -0.587402, -10.589600, -0.259399, -10.391235, 0.000000
361, -0.763428, 0.055664, -0.583252, -10.559082, 0.030518, -10.314941, 0.000000
361, -0.771484, 0.054932, -0.594238, -11.093140, 0.350952, -10.360718, 0.000000
361, -0.765625, 0.052002, -0.585693, -11.642456, 0.701904, -10.330200, 0.000000
361, -0.769043, 0.046143, -0.592041, -12.145996, 0.869751, -10.269165, 0.000000
361, -0.770508, 0.043701, -0.605957, -12.405396, 1.068115, -10.101318, 0.000000
361, -0.770508, 0.039063, -0.608887, -12.985229, 1.144409, -10.009766, 0.000000
361, -0.774414, 0.039307, -0.614014, -13.229370, 1.281738, -9.780884, 0.000000
361, -0.781738, 0.034912, -0.619141, -13.671875, 1.220703, -9.658813, 0.000000
361, -0.779785, 0.032227, -0.621826, -13.946533, 1.342773, -9.429932, 0.000000
361, -0.777100, 0.035889, -0.627441, -14.221191, 1.327515, -9.124756, 0.000000
361, -0.780029, 0.031250, -0.626465, -14.511108, 1.251221, -8.956909, 0.000000
361, -0.781494, 0.029541, -0.622314, -15.075684, 1.281738, -8.758545, 0.000000
361, -0.781006, 0.030762, -0.623535, -15.625000, 1.068115, -8.331299, 0.000000
361, -0.782715, 0.028564, -0.627197, -16.204834, 0.747681, -7.980347, 0.000000
361, -0.788574, 0.039795, -0.628418, -16.510010, 0.671387, -7.827759, 0.000000
361, -0.787598, 0.045166, -0.627441, -16.647339, 0.610352, -7.705688, 0.000000
362, -0.794434, 0.046387, -0.621582, -17.227173, 0.289917, -7.675171, 0.000000
362, -0.796143, 0.049316, -0.615967, -17.318726, 0.183105, -7.766724, 0.000000
362, -0.805908, 0.053223, -0.613525, -17.242432, -0.106812, -7.873535, 0.000000
362, -0.802490, 0.058594, -0.615234, -17.242432, -0.503540, -8.117676, 0.000000
362, -0.806396, 0.055176, -0.604492, -16.967773, -0.549316, -8.697510, 0.000000
362, -0.805420, 0.050781, -0.607666, -16.967773, -0.610352, -9.048462, 0.000000
362, -0.808350, 0.056396, -0.602051, -16.799927, -1.052856, -9.506226, 0.000000
362, -0.811768, 0.051514, -0.604736, -16.525269, -1.220703, -9.872437, 0.000000
362, -0.813721, 0.055176, -0.597168, -16.113281, -1.388550, -10.543823, 0.000000
362, -0.815918, 0.049805, -0.595459, -15.487671, -1.419067, -11.306763, 0.000000
362, -0.818604, 0.049072, -0.584961, -14.755249, -1.266479, -11.840820, 0.000000
362, -0.814941, 0.049072, -0.577881, -14.038086, -1.281738, -12.573242, 0.000000
362, -0.818359, 0.050049, -0.566895, -13.198853, -1.251221, -13.244629, 0.000000
362, -0.823242, 0.047607, -0.557861, -12.268066, -0.930786, -13.916016, 0.000000
362, -0.822021, 0.046875, -0.547852, -11.566162, -0.442505, -14.556885, 0.000000
362, -0.825195, 0.046143, -0.549561, -10.879517, 0.076294, -15.274048, 0.000000
363, -0.825684, 0.046143, -0.548096, -10.330200, 0.732422, -15.975952, 0.000000
363, -0.820313, 0.049072, -0.553955, -9.490967, 1.159668, -16.616821, 0.000000
363, -0.829834, 0.045410, -0.558350, -9.002686, 1.907349, -17.303467, 0.000000
363, -0.828369, 0.048828, -0.558838, -8.529663, 2.716064, -17.990112, 0.000000
363, -0.833252, 0.050781, -0.559570, -8.010864, 3.143311, -18.646240, 0.000000
363, -0.832520, 0.049316, -0.566406, -7.446289, 3.601074, -19.165039, 0.000000
363, -0.835449, 0.043457, -0.571045, -7.156372, 4.272461, -19.607544, 0.000000
363, -0.841553, 0.038086, -0.582764, -7.141113, 4.745483, -19.744873, 0.000000
363, -0.846191, 0.030029, -0.601563, -7.186890, 5.432129, -20.050049, 0.000000
363, -0.849121, 0.023682, -0.622559, -7.339478, 5.783081, -20.111084, 0.000000
363, -0.850098, 0.017822, -0.637207, -7.461548, 5.950928, -19.989014, 0.000000
363, -0.854980, 0.013916, -0.659912, -7.781982, 5.996704, -19.851685, 0.000000
363, -0.857910, 0.005615, -0.671631, -8.102417, 5.661011, -19.500732, 0.000000
363, -0.866699, 0.000977, -0.698242, -8.453369, 5.416870, -19.119263, 0.000000
363, -0.867920, -0.000244, -0.707031, -8.834839, 4.898071, -18.615723, 0.000000
363, -0.867188, -0.004395, -0.721680, -8.987427, 4.364014, -18.112183, 0.000000
363, -0.868652, -0.001465, -0.722900, -9.460449, 3.692627, -17.501831, 0.000000
364, -0.875000, -0.000977, -0.734375, -10.299683, 2.899170, -16.891479, 0.000000
364, -0.871582, 0.000244, -0.732910, -10.848999, 2.182007, -16.235352, 0.000000
364, -0.872070, -0.000488, -0.729248, -11.428833, 1.312256, -15.457153, 0.000000
364, -0.879883, 0.004150, -0.731934, -12.313843, 0.289917, -14.907837, 0.000000
364, -0.877197, 0.005371, -0.736328, -13.046265, -0.289917, -14.190674, 0.000000
364, -0.878662, 0.010010, -0.731445, -13.885498, -0.991821, -13.626099, 0.000000
364, -0.884033, 0.014404, -0.732178, -14.663696, -1.892090, -13.031006, 0.000000
364, -0.885254, 0.013184, -0.729736, -15.243530, -2.655029, -12.557983, 0.000000
364, -0.886475, 0.015869, -0.732666, -15.731812, -3.341675, -12.130737, 0.000000
364, -0.884277, 0.018555, -0.726318, -16.387939, -4.318237, -11.688232, 0.000000
364, -0.887939, 0.026611, -0.723877, -16.937256, -5.081177, -11.535645, 0.000000
364, -0.888672, 0.025146, -0.725098, -17.517090, -6.103516, -11.398315, 0.000000
364, -0.884766, 0.026855, -0.721680, -17.898560, -6.988525, -11.291504, 0.000000
364, -0.887451, 0.030762, -0.722900, -18.280029, -7.766724, -11.291504, 0.000000
364, -0.888184, 0.032715, -0.717041, -18.463135, -8.621216, -11.428833, 0.000000
364, -0.883301, 0.027588, -0.716064, -18.707275, -9.628296, -11.550903, 0.000000
364, -0.884521, 0.032471, -0.696289, -18.569946, -10.543823, -11.505127, 0.000000
365, -0.879395, 0.032959, -0.693848, -18.524170, -11.337280, -11.962891, 0.000000
365, -0.877441, 0.031250, -0.679199, -18.295288, -11.932373, -12.344360, 0.000000
365, -0.873535, 0.029297, -0.666504, -18.157959, -12.710571, -12.695313, 0.000000
365, -0.871826, 0.025391, -0.651855, -17.822266, -13.412476, -13.275146, 0.000000
365, -0.869141, 0.022461, -0.641846, -17.288208, -13.793945, -13.763428, 0.000000
365, -0.863525, 0.017822, -0.629639, -17.013550, -14.068604, -14.312744, 0.000000
365, -0.864258, 0.015381, -0.616211, -16.510010, -14.480591, -14.892578, 0.000000
365, -0.862549, 0.012695, -0.600830, -16.098022, -14.587402, -15.426636, 0.000000
365, -0.855225, 0.002930, -0.591309, -15.548706, -14.663696, -15.823364, 0.000000
365, -0.847900, -0.002930, -0.576660, -15.060425, -14.785767, -16.311646, 0.000000
365, -0.841309, -0.013184, -0.562500, -14.282227, -14.770508, -16.815186, 0.000000
365, -0.837158, -0.024658, -0.547607, -13.610840, -14.617920, -17.242432, 0.000000
365, -0.834473, -0.029053, -0.539795, -12.924194, -14.434814, -17.639160, 0.000000
365, -0.831055, -0.041504, -0.523438, -12.054443, -14.022827, -17.715454, 0.000000
365, -0.828613, -0.046875, -0.515869, -11.016846, -13.565063, -17.776489, 0.000000
365, -0.830322, -0.052979, -0.505859, -9.857178, -13.107300, -17.639160, 0.000000
366, -0.832031, -0.057861, -0.496582, -8.773804, -12.527466, -17.578125, 0.000000
366, -0.827881, -0.058105, -0.497803, -7.843018, -11.871338, -17.440796, 0.000000
366, -0.830811, -0.049316, -0.497314, -6.790161, -11.322021, -17.272949, 0.000000
366, -0.834961, -0.039551, -0.501953, -6.256104, -10.711670, -16.845703, 0.000000
366, -0.836914, -0.027344, -0.496338, -5.706787, -10.101318, -16.433716, 0.000000
366, -0.838867, -0.014648, -0.510010, -5.630493, -9.735107, -16.113281, 0.000000
366, -0.839355, 0.001709, -0.519043, -5.737305, -9.323120, -15.869141, 0.000000
366, -0.845947, 0.011963, -0.525146, -6.347656, -9.078979, -15.731812, 0.000000
366, -0.847656, 0.020996, -0.534912, -6.973267, -9.185791, -15.579224, 0.000000
366, -0.852539, 0.028809, -0.538330, -7.644653, -9.414673, -15.441895, 0.000000
366, -0.857422, 0.037354, -0.543457, -8.331299, -9.643555, -15.335083, 0.000000
366, -0.858887, 0.036865, -0.540283, -9.140015, -9.902954, -15.502930, 0.000000
366, -0.866455, 0.036377, -0.547852, -10.116577, -10.330200, -15.457153, 0.000000
366, -0.873535, 0.029297, -0.550293, -11.398315, -11.032104, -15.655518, 0.000000
366, -0.872314, 0.022949, -0.553223, -11.932373, -11.291504, -15.640259, 0.000000
366, -0.878174, 0.017090, -0.562256, -12.268066, -11.672974, -15.411377, 0.000000
367, -0.879150, 0.015869, -0.560059, -12.512207, -11.749268, -15.213013, 0.000000
367, -0.882080, 0.017822, -0.557617, -12.374878, -12.039185, -15.045166, 0.000000
367, -0.882080, 0.014648, -0.555908, -12.329102, -12.237549, -14.984131, 0.000000
367, -0.885010, 0.011963, -0.557617, -12.161255, -12.237549, -14.862061, 0.000000
367, -0.887451, 0.011719, -0.554932, -11.840820, -12.298584, -14.709473, 0.000000
367, -0.888428, 0.007568, -0.548584, -11.627197, -12.390137, -14.633179, 0.000000
367, -0.891357, -0.002686, -0.546875, -11.215210, -12.313843, -14.587402, 0.000000
367, -0.884521, -0.007813, -0.546387, -10.879517, -12.176514, -14.511108, 0.000000
367, -0.882568, -0.017822, -0.546875, -10.559082, -11.978149, -14.328003, 0.000000
367, -0.881592, -0.022949, -0.540039, -10.330200, -11.749268, -14.297485, 0.000000
367, -0.880371, -0.032715, -0.538818, -9.841919, -11.611938, -14.068604, 0.000000
